transaction_amount,transaction_time,account_age_days,num_prev_transactions,location_distance_km,is_foreign_transaction,is_high_risk_country,fraud
99.24224558184721,22,2954,407,8.603044283515672,0,0,0
79.26140451505047,22,1116,447,3.379690719203646,0,0,0
168.45518460559802,16,1702,182,6.638820828672998,0,0,0
201.94213332122874,9,882,66,4.748218235381974,0,0,0
158.40124744965448,9,265,45,6.520632369171684,0,0,0
21.519457954865224,22,1093,381,2.044416791637957,0,0,0
238.8343511929651,12,2864,170,3.5205654327375537,0,0,0
192.4219884800544,19,464,125,0.6117010786666377,0,1,0
54.95985590616813,18,922,155,8.040367465223303,0,0,0
152.6406149173539,8,2905,391,11.361704361291505,0,0,0
73.34991851808032,17,2168,408,5.393062286236095,0,0,0
105.87141787789199,11,2104,465,9.014076207886554,0,0,0
8.861144537025677,20,338,467,1.874457363678414,0,0,0
113.77616845734404,9,542,439,5.972776388105591,0,0,0
69.65049236591554,21,1906,20,4.475538908108372,0,0,0
19.535809590090786,13,1221,51,3.5369780771630026,1,0,0
185.00399055052762,18,2863,377,7.151850743476327,0,0,0
222.99557259258185,13,1574,79,2.443395106035249,0,0,0
71.640946514123,11,2548,420,5.664433093027749,0,0,0
194.28853697949015,21,1498,460,2.7286194595518496,0,0,0
186.89227197527535,9,2254,239,1.073665063769214,1,0,0
28.695140407233776,22,2715,366,6.138650913836689,0,0,0
73.54441688345086,18,554,54,4.064038974055988,1,0,0
60.72891969220129,18,395,175,10.819965174429004,1,0,0
232.26070948401696,13,2972,169,7.592730844202679,0,0,0
40.45859685827615,20,2787,115,7.998257098033734,0,0,0
312.6562362722683,18,865,138,1.3438540139753727,0,0,0
109.36103249284595,11,1458,21,3.1299479591292148,0,0,0
125.2110192988023,20,1912,81,-3.1668332227694336,0,0,0
101.81250101143395,14,1294,220,6.450319675790116,0,0,0
89.07943007769265,11,355,399,5.567333649811822,0,0,0
36.360955929129524,21,1549,467,8.366610703093146,0,0,0
400.6740224892759,0,8,46,156.9345210151446,1,1,1
116.1708866284429,10,369,297,5.6624255236642735,0,0,0
107.3512972861151,13,2408,397,6.195347368573638,0,0,0
17.67668354359862,21,1786,343,7.8112006253060935,0,0,0
81.0420982444452,14,1328,483,3.9839259802343747,0,0,0
129.70068013477695,21,2841,42,4.551705541966732,0,0,0
161.32799734285317,13,761,499,4.213564568396283,0,0,0
57.52694396512139,10,2972,384,11.662051389749342,0,0,0
135.19990360626937,22,832,452,4.08150242643347,0,0,0
58.70381872443063,7,203,284,1.8310160020827757,0,0,0
246.5673268712754,21,2718,496,1.932243949183726,0,0,0
636.414180946765,3,41,40,324.6091999300343,1,1,1
31.20071768595496,22,143,397,2.81100612853662,0,0,0
51.634012313310485,18,2248,341,0.7631170402104335,0,0,0
42.197738185770504,7,970,95,-2.8620128790431583,0,0,0
108.5756682024006,9,921,457,5.379569615054165,0,0,0
32.00686524219417,8,489,375,8.72344203163618,0,0,0
81.11442431466598,9,879,315,4.2411449023227075,0,0,0
20.45327375469543,7,1196,12,6.250788509794449,0,0,0
84.71396284680098,13,1309,447,3.8110509002947515,0,0,0
25.020362055850896,9,2358,190,2.6561098795308244,1,0,0
132.08663392739652,18,663,168,6.765958038147304,0,0,0
165.58061554925675,11,1494,436,-0.11460580519184838,0,0,0
94.85638881265773,13,438,499,7.58545040965647,0,0,0
88.72778242280205,18,1217,351,-3.139727902490236,0,0,0
6.5834840969265285,12,2832,302,4.680536350458358,0,0,0
222.00808406740592,13,2681,290,3.4238333910891625,0,0,0
53.33425807751642,13,651,263,6.2767827603883894,1,0,0
76.50819670005414,16,1322,242,7.292315888984284,1,0,0
99.94801320323235,9,969,282,3.2312978480227965,0,0,0
88.33637039609495,12,414,176,4.038321252421444,0,0,0
95.83187806107568,12,291,333,6.813777034107515,0,0,0
216.7580962843096,14,533,117,5.892184560593324,0,0,0
631.6745205222169,3,125,38,209.71667316691168,1,1,1
255.7520828205573,18,320,275,7.326271199268123,0,0,0
272.6687444784496,8,868,294,0.7365405795631368,0,0,0
51.98452260282366,22,2941,256,8.013129904289396,1,0,0
148.0500739313649,11,1590,35,2.702570059823866,0,0,0
81.21323422128668,15,2586,275,5.891250354472505,0,0,0
96.62512134919233,17,1664,172,8.960552591595253,1,0,0
78.10944217820312,10,1128,190,2.2998373020072522,0,0,0
57.41403612839287,9,459,134,1.549483819056837,0,0,0
51.863352222111345,11,1788,369,6.862242665838272,0,0,0
53.79450047265792,15,2805,224,4.930925436660497,0,0,0
70.95136113215898,9,1448,397,6.948492094577719,0,0,0
78.72009397131302,12,1800,145,1.4591491885313852,0,0,0
54.26403272370375,20,2605,234,4.261273634153848,0,0,0
57.869626807183685,20,238,435,4.520251931493679,0,0,0
44.3010193202956,9,880,284,1.5251420109019866,0,0,0
4.3649628190065455,13,2030,368,6.039908589697517,0,0,0
225.15780555406235,20,2082,464,7.9465369603000635,0,0,0
97.47126914168099,22,2424,419,8.01014829265982,0,0,0
266.2694844150105,22,2665,257,3.8679737691565697,0,0,0
216.77636084938078,17,2612,355,1.9968133598467013,0,0,0
70.30075772755295,11,604,85,6.593289806853822,1,0,0
104.78494164144283,17,394,332,4.67793562785795,0,0,0
86.30973191984276,7,2130,206,7.981789271364955,0,0,0
206.3670341386406,16,349,373,6.824686685921936,0,0,0
92.76232836605213,9,1810,499,-1.371049051974488,0,0,0
239.3576073132981,16,2322,15,7.479924606169689,0,0,0
171.54292152242044,6,584,80,6.84452419190892,1,0,0
177.44823698616213,19,1687,95,8.16176273421936,0,0,0
39.75303405300284,10,2800,289,5.790640221734506,0,0,0
118.07470697900885,16,1626,151,10.053739238050698,0,0,0
120.55375841356421,8,2302,255,7.543796520059792,0,0,0
45.734289189076264,14,1464,471,6.789191207352961,0,0,0
87.56480587009496,20,2618,449,8.787469684630851,0,0,0
141.8533912951657,21,2675,150,9.197850023810153,0,0,0
314.55514755835236,7,523,383,7.031545060175141,0,0,0
26.248634405102894,8,2020,238,2.8247098370774673,0,0,0
93.302856660706,21,2455,277,2.1461918205850945,0,0,0
53.63566365816068,15,2144,410,2.9585121689749814,0,0,0
153.16007863642443,14,2209,409,7.221221367131712,1,0,0
215.28285079478923,18,548,115,2.629961593756772,0,0,0
123.84122110228881,22,1725,27,5.853426888393416,0,0,0
215.31874482369423,18,1459,99,4.991749276897453,0,0,0
132.3195920766498,22,734,108,7.450603908596786,0,0,0
221.59206660169016,10,248,170,3.67273103226929,0,0,0
181.70989551983283,15,1685,361,7.403242891364557,0,0,0
641.6465792217617,2,178,4,260.92401074358435,1,1,1
161.5989233795316,9,1012,450,5.408413220393862,0,0,0
21.497200409763764,12,450,344,-1.6998364580672938,0,0,0
84.90648928578842,12,1360,483,11.834729211746826,0,0,0
268.72720593652974,15,2835,365,6.455003874569684,0,0,0
650.9948558718526,1,33,15,248.19627115277854,1,1,1
47.995029915842565,16,957,272,7.827635685360415,1,0,0
45.835075364170095,10,770,27,3.22078359670331,0,1,0
40.05235241056735,18,2567,67,4.369499276624295,1,0,0
132.84876804141243,22,857,134,12.324513026508404,1,0,0
50.191756523029376,14,186,147,5.786644196710565,1,0,0
95.9576259967734,15,1836,432,3.9196821420854393,0,0,0
80.80604719246651,12,670,405,12.242651936716198,0,0,0
215.5857655242783,13,149,417,-0.6301561920482097,0,0,0
25.759420374858156,8,2441,436,2.9608003171988595,0,0,0
168.98133058246734,6,118,350,1.7468863746286312,0,0,0
127.73065826295536,10,1373,88,2.748916914374567,0,0,0
147.64739143372566,12,1130,461,4.17009239251566,0,0,0
164.3872721392027,18,1241,340,6.194084089885609,0,0,0
18.352686924648626,7,2480,343,7.969580421757998,1,0,0
18.552509628836667,21,2619,282,6.86583743285663,0,0,0
90.59606854318397,19,707,173,2.6304576828522364,1,0,0
185.6929521875479,18,2068,375,4.38431485233257,0,0,0
143.20983753323847,15,2330,400,5.4352419485277315,0,0,0
67.67481848786711,13,1305,327,5.865896452695139,0,0,0
95.47108858732972,20,1370,209,6.3155053086972135,0,0,0
87.28195138926117,22,902,428,10.31050284694182,0,0,0
174.15478652375438,19,2253,409,4.70009066054929,0,0,0
157.48861967871252,8,1073,397,5.530958934365182,0,0,0
63.537767466959636,6,410,26,-0.41166737802608644,0,0,0
810.7128956560126,2,131,16,203.4668580857674,1,1,1
132.74396359229735,18,1194,69,4.245257507703263,0,0,0
116.69024414619216,11,1045,276,-0.22511065924053142,0,1,0
107.08027905200895,15,757,85,7.038727055481924,0,0,0
119.2130064836284,6,407,489,4.878348153253295,0,0,0
87.79057537310607,21,291,196,9.670645509640078,1,0,0
193.51461967726323,8,932,489,3.04157454749059,0,0,0
47.875080766208384,7,2265,160,-2.5325050042043546,0,0,0
188.72598223920176,10,1596,182,3.093730679492734,0,0,0
11.192852624353696,17,2042,349,8.757847158858672,0,0,0
164.22169039434507,7,672,348,4.1656423090662855,0,0,0
69.55239840931934,10,1701,484,4.582849040638404,0,0,0
13.556485045184651,17,1974,94,2.8341100186246124,1,0,0
52.04381967580017,6,2044,254,3.1874971900524365,0,0,0
24.92164421011152,11,2996,208,1.2941585157011763,0,0,0
92.21454353404846,7,2423,433,0.06322215787455754,0,0,0
37.75320841760743,11,2707,421,3.6378992590416686,0,0,0
186.05796058142843,11,904,459,6.714225163156341,0,0,0
51.372095342668715,12,1805,497,3.3146525155099553,0,0,0
86.98236360136573,19,465,365,7.748030959373271,0,0,0
33.86897235731167,16,1166,468,-3.6996813408249967,0,0,0
63.92174586154902,6,1107,22,3.536020051378324,0,0,0
88.03880196970317,20,2535,445,5.084038746076668,0,0,0
130.35042707382814,14,784,136,5.0264844148021846,0,0,0
302.116141869844,17,1843,178,5.841597021665775,0,0,0
14.51242392502276,22,2285,156,5.836975384245422,0,0,0
131.21622470790314,6,1022,408,8.279711322746628,0,0,0
37.40592196211486,9,2991,72,5.6444795183498035,0,0,0
57.7102537017567,20,984,331,8.02401201287978,0,0,0
67.12481594729732,16,102,414,7.536578299655634,0,1,0
170.09535930203344,9,2653,337,4.233679357534372,0,0,0
86.19346306765745,10,1719,422,6.948094053012579,0,0,0
78.79641102939433,11,1334,107,7.985633667432196,0,0,0
253.1196777786084,11,2243,454,6.652363205350292,0,0,0
41.658632856141665,20,760,132,-0.1635274758691727,0,0,0
87.2146117486297,7,1056,376,4.391247610968666,0,0,0
117.6215196612821,11,2975,233,3.022979725302999,0,0,0
186.8989062039602,16,2756,63,2.8364463294456335,0,0,0
129.05408734173676,17,1330,483,3.2858772427481693,0,0,0
230.7390131629516,6,1044,210,7.560264354476345,0,0,0
70.30100443303333,10,1948,444,4.706040659837926,0,0,0
218.25884337417642,14,702,154,0.6517408124677448,1,0,0
87.92073191359731,11,1622,387,-0.5044240889036669,0,0,0
21.214529482190002,19,466,295,5.596383765016561,0,0,0
39.18470867578831,11,319,483,4.207486970253997,0,0,0
240.6124320295549,10,319,104,8.382122031336667,0,0,0
140.3395281564429,19,1076,314,5.7326327076402555,0,0,0
87.83786468040738,19,160,326,0.7879961108567066,0,0,0
152.13079279589272,16,392,125,11.841497919432824,0,0,0
48.51886283037336,13,1545,335,2.6974650596976932,0,0,0
84.14881498212914,19,758,211,2.500115125272529,0,0,0
47.963118547559134,6,1617,20,8.859877430310586,0,0,0
33.958329455679625,18,1136,137,-1.1739002601902655,0,0,0
42.513663365190254,10,1696,393,0.7942757968512861,0,0,0
66.05472716907094,18,2646,27,2.9383204072579705,0,0,0
64.0749831772892,18,1574,438,4.51032071530728,0,0,0
206.0441935166629,6,798,25,2.4223005737107366,0,0,0
131.42513352324553,6,130,215,10.797378492348658,0,0,0
154.18075012928858,17,682,255,4.091115869377097,0,0,0
10.79574717452927,9,2980,26,4.296995266873809,0,0,0
58.64077365873821,21,139,297,4.171041094620657,0,0,0
42.53378003963973,6,2400,450,6.464314453157917,1,0,0
36.84690619127818,8,990,190,6.33669374383247,0,0,0
137.98867768284398,8,2140,203,5.50953409174709,0,0,0
26.01257668095161,18,1747,168,0.8091977255961229,0,0,0
285.37049997660813,10,2708,250,6.1364315884897795,0,0,0
86.43050106109071,13,2863,301,5.252971481726702,0,0,0
8.359972201580348,12,1798,248,7.798230825036736,0,0,0
42.31004402226446,16,2300,336,1.0634525674166522,0,0,0
166.98935578715844,8,152,287,2.257156067610074,0,0,0
48.16080771956873,16,1979,429,2.522047465920451,0,0,0
91.47950501985474,18,1300,108,4.381626478242077,0,0,0
376.0145413859501,11,1870,234,4.650468864959054,0,0,0
142.3694963722143,14,303,174,0.12320190002164466,0,0,0
17.827759135001113,7,1019,309,4.597564471200627,1,0,0
17.50939002120748,22,1953,432,3.908890651698454,0,0,0
207.93260539876962,11,2937,113,3.170297711384233,0,0,0
121.19673945653658,20,1729,112,7.484198229117139,0,0,0
299.1928027448563,7,570,476,9.183876164633528,0,0,0
97.93103708488948,19,594,180,0.9253649944214128,0,0,0
185.839030456544,6,1513,485,9.11013098351297,0,0,0
33.26721597872376,21,2038,235,4.56713617208978,0,0,0
123.55265235059936,15,926,29,7.280965626049573,0,0,0
65.36907174917371,6,667,278,8.30878319822798,0,0,0
119.59916976014944,15,2032,254,5.577680703597878,0,0,0
129.28658532217727,14,2841,384,6.418751253576486,0,0,0
67.15377493924387,11,1775,189,2.585826282744857,0,0,0
364.80536158954976,5,80,47,253.57579677905193,1,1,1
106.4063807661532,17,1877,282,6.640883286389871,0,0,0
68.4759919069465,19,761,229,8.312211827846149,0,0,0
41.2894805664643,10,2204,381,0.4754364369382138,0,1,0
273.7785802357607,20,559,96,3.240917942086119,1,1,0
157.7763647899571,8,171,84,9.414180645046411,0,0,0
80.34116716149985,18,2978,96,3.343825994667795,0,0,0
261.3179813007315,16,2807,39,3.2929179131744197,1,0,0
272.57984079901024,8,483,290,4.123974363460922,0,0,0
117.71325318275491,16,2830,198,3.670715378131788,0,0,0
123.87180592390443,21,1392,105,5.596849089449929,0,0,0
132.57492852609357,17,1067,362,-3.7133931897312618,0,0,0
76.29084904025063,7,2464,196,6.419152784699639,0,0,0
102.81904551025158,11,304,15,5.282372803367829,0,0,0
75.71901780668216,6,1318,73,0.2796507196933442,0,1,0
129.3809478353937,7,841,15,3.222471304361209,0,0,0
33.72942357877795,8,294,80,1.2995072481652898,0,0,0
34.923087273519826,16,236,333,3.9012749075654614,0,0,0
29.634779287491554,22,1111,397,9.337593978926092,0,0,0
121.10231765133683,20,773,53,3.4988417296386976,0,0,0
104.14355449177472,9,2285,165,-0.36419648511409797,0,0,0
12.120287851014947,9,2755,61,5.295495044074043,0,0,0
171.04277236987213,19,2609,486,6.67191288134146,0,0,0
54.49855082987434,8,789,155,7.760034380016188,1,0,0
42.73989053737681,6,388,322,3.80557396823459,0,0,0
96.78475817873539,18,2946,429,5.6610554878206365,0,0,0
136.8519751156581,11,1196,444,3.2107474442200457,0,0,0
101.25952428748765,14,1671,173,-0.10640319992410685,0,0,0
27.097957505777853,10,1815,249,5.336963496409437,0,0,0
103.18135804872111,22,1025,293,2.774049715724166,0,1,0
106.05844210133195,12,1226,476,3.902600981619493,1,0,0
170.84363184632977,11,1562,132,6.131276281227429,0,0,0
69.72512629846753,21,2873,296,3.435796724543742,0,0,0
122.99575392255441,14,1356,367,5.448068604397355,1,0,0
339.82660991122435,20,737,492,10.42854475555582,0,0,0
212.76861382407475,17,1044,314,7.354344752042568,0,0,0
127.77994687736636,20,1427,84,2.773255959301393,0,0,0
43.40631578079887,8,2286,60,5.221798361091507,0,0,0
88.39117546202196,17,778,326,10.53169607600585,0,0,0
114.25501141280002,15,1198,336,2.5785800510619916,0,0,0
37.89836337455766,17,2986,330,6.143732799434218,0,0,0
145.83592056587028,7,983,141,2.764029548878728,0,0,0
25.565303896414836,11,511,462,4.885579743675053,0,0,0
134.72345230675117,10,1711,28,2.091489482462032,0,0,0
70.26954413474004,18,631,204,3.3766238823954717,0,0,0
258.0642994828331,15,1594,339,9.587912583460657,0,0,0
96.28738323679615,11,1928,372,6.421802297634052,0,0,0
132.32910094752995,21,564,50,9.556155058150381,0,0,0
56.14696222124922,10,1914,284,4.3627132102686,1,0,0
109.4683063846916,16,278,477,5.544539994522663,0,0,0
691.3836643890062,3,172,30,170.38795775935927,0,0,1
232.48572061153254,8,2736,217,1.7903140127584898,1,0,0
8.4431422697952,20,2721,391,3.9478686661295113,0,0,0
21.49845393040603,21,2779,402,6.145899372572285,0,0,0
53.85405501985249,15,2606,59,5.04894680505733,0,0,0
38.17062207290489,7,571,173,6.774246527859158,0,0,0
107.47158284952292,6,2875,420,6.231596043227755,0,0,0
145.1638952601131,19,1129,305,4.249436500378511,0,0,0
91.8789657136798,7,1419,21,3.8987887820549827,1,0,0
913.8899936287246,2,1,46,212.47254729650362,1,1,1
119.78951634058863,15,528,134,5.328222797060175,0,0,0
87.1474437759646,20,1524,54,3.1277038630228695,0,0,0
154.41489549102886,22,1556,446,1.6394496839383845,0,1,0
157.5799612420665,7,326,381,4.660758992341294,0,0,0
132.61271013577047,11,2235,246,4.560324392924963,0,0,0
56.071748376004926,13,1672,416,3.355500932092261,0,0,0
40.20584410638248,7,2434,120,2.265994090723711,0,0,0
147.64810798521265,12,1434,59,3.9551196392556287,0,0,0
79.87751738594994,7,1673,230,5.958898027752429,0,0,0
8.24153031375746,16,1091,86,3.351920435193675,0,0,0
53.56599473488075,18,1171,153,2.065033377224171,1,0,0
118.51755575086457,17,2972,203,-2.8811960704244983,0,0,0
65.29410331095646,20,1490,448,2.836849911431033,0,0,0
15.513902774618135,22,1729,474,0.033893355782595336,0,0,0
92.81993152844124,6,1824,180,10.053045548374943,0,0,0
66.49709291026905,22,2569,437,4.1298876811808825,0,0,0
181.01063794404826,8,295,172,6.522262783499866,0,0,0
233.357190269492,9,2905,466,10.588239477071788,0,0,0
191.543500942969,22,2230,357,3.1700461354443696,0,0,0
969.0270176796447,0,82,7,247.7042551078314,1,1,1
231.81783288492136,10,1090,489,10.113953017784405,0,0,0
126.36514551757827,12,2461,440,4.337173215485718,0,0,0
85.16568761724285,13,1747,355,8.314825766692916,0,0,0
48.5897677319648,8,1957,191,5.478943308223709,0,0,0
20.455056252727303,17,1024,361,5.290910530282549,0,0,0
69.5926092479573,19,1899,175,5.977522556443774,1,0,0
691.2808683047762,0,117,11,310.1006962329808,1,1,1
111.88717668912678,11,2847,131,10.795821124277268,1,0,0
34.7757351742211,10,2487,73,5.744821798734337,0,0,0
73.68292236673393,15,890,184,6.436456244639226,0,0,0
87.73279271927547,17,727,197,7.443274695849773,0,0,0
166.62803080479853,11,749,478,9.953709736061858,0,1,0
62.7607501296915,8,1205,53,5.65224972706014,0,0,0
80.87225544006532,15,2328,196,0.21308971733095028,0,0,0
115.39008325278365,14,2342,13,9.676394208493665,0,0,0
114.80890266760386,17,2772,17,5.098123268806304,0,0,0
234.44743114471143,13,1795,210,7.427348204725761,0,0,0
77.62497527164813,16,1736,366,8.324128575149702,0,0,0
185.87822964365574,6,2899,141,0.9676915514527593,0,1,0
182.8036406448466,19,607,135,4.338071749652683,0,0,0
245.14599643801645,22,2208,133,9.36674245546806,0,0,0
140.69916380930482,16,860,435,6.727713310797008,0,0,0
98.63865792076872,6,1891,227,5.239269580697648,0,0,0
31.217200286566104,10,1039,376,5.365444117324574,0,0,0
89.04857455226599,8,957,358,3.7740922623899893,0,0,0
110.36300602413309,20,1690,404,4.863605071612986,0,0,0
64.92709004669199,19,1974,357,8.97790991142527,0,0,0
174.2990869789779,20,672,260,6.266325780469717,0,0,0
46.131252186228814,10,407,392,6.252185392201751,0,0,0
17.375325468357246,18,325,461,4.619791892642281,0,0,0
57.72289535327677,20,2203,165,12.454909860759962,1,0,0
67.71339108745917,15,2604,96,2.585121739687582,0,0,0
54.556897106561465,13,2107,115,4.969502837771669,0,0,0
84.52789750526357,13,2825,189,0.5310877356916723,1,0,0
102.83386444839368,6,505,138,1.4801913319882098,0,0,0
79.35253959845835,22,2990,130,0.9660529175917247,1,0,0
20.702419525741217,6,2650,364,8.251762899606824,0,0,0
238.86286491892724,9,305,182,6.6600907063178685,0,0,0
19.091460715336325,22,992,383,2.3263491558743015,0,0,0
278.0005288073351,13,2977,52,2.688851183851629,0,0,0
34.35309470801628,18,845,53,3.301614234177296,0,0,0
128.89115132131548,7,213,299,6.210406754323752,0,0,0
299.6853320952446,7,2083,235,8.609143556617774,0,0,0
81.63355972257303,18,1719,346,1.6594423027160223,0,0,0
613.5792300015487,2,177,31,101.72220542617474,1,0,1
141.90363482361803,21,2287,425,2.2522258182127186,0,0,0
59.005677090876866,7,483,160,4.640176179120583,0,0,0
15.365710351772687,20,1466,204,4.189169716969506,1,0,0
179.25620190237524,21,2174,31,3.596533451503202,0,0,0
271.10377598892137,12,1336,472,5.846007875050567,0,0,0
85.55282992469859,19,580,172,2.971276375272728,0,0,0
489.5814471621137,4,65,21,118.30385204703563,1,1,1
177.28620892406653,21,286,388,4.908791700408504,0,0,0
84.34300706641706,15,2992,142,5.750885930549127,0,0,0
9.800285791989173,14,2531,220,-0.5858504046221418,0,0,0
158.55421638251852,16,2874,292,0.8951931838231131,0,0,0
24.999313863169043,16,1646,285,6.077907740257265,0,0,0
